pt,ground_cvr,lifeform1,lifeform2,lifeform3,lifeform4,plot_id,transect,date,read_status
2,ASH,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
3,BARE,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
4,BARE,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
5,LITT,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
6,LITT,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
7,LITT,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
8,LITT,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
9,BARE,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
10,LITT,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
11,LITT,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
12,LITT,CHFO,CEIN,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
13,LITT,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
14,"WOOD (>1"")",none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
16,LITT,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
17,LITT,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
18,LITT,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
19,LITT,CHFO,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
20,LITT,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
21,"WOOD (>1"")",none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
22,LITT,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
23,LITT,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
24,LITT,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
25,CHAR,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
26,CHAR,CHFO,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
27,LITT,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
28,LITT,CHFO,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
29,CHAR,none,none,none,none,REME-THIN-26,East-West,2024-08-05,PRE-RX
1,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
2,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
3,CHAR,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
4,"WOOD (>1"")",none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
5,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
6,LITT,PILA,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
7,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
8,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
9,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
10,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
11,ASH,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
12,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
13,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
14,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
16,ASH,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
17,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
18,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
19,CHAR,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
20,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
21,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
22,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
23,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
24,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
25,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
26,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
27,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
28,LITT,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
29,BARE,none,none,none,none,REME-THIN-27,East-West,2024-08-08,POST-RX01
1,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
2,ASH,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
3,ASH,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
4,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
5,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
6,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
7,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
8,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
9,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
10,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
11,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
12,ASH,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
13,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
14,CHAR,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
16,ASH,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
17,ASH,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
18,ASH,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
19,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
20,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
21,BARE,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
22,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
23,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
24,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
25,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
26,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
27,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
28,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
29,LITT,none,none,none,none,REME-THIN-29,East-West,2024-08-08,POST-FIRE01
1,LITT,FORB,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
2,LITT,CEIN,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
3,LITT,CEIN,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
4,LITT,CEIN,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
5,BARE,FORB,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
6,"WOOD (>1"")",none,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
7,"WOOD (>1"")",none,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
8,"WOOD (>1"")",none,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
9,"WOOD (>1"")",SAME,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
10,LITT,CEIN,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
11,BARE,none,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
12,BARE,none,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
13,BARE,none,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
14,"ROCK (>1"")",none,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
16,LITT,none,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
17,LITT,CEIN,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
18,LITT,none,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
19,BARE,CEIN,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
20,BARE,CEIN,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
21,LITT,CEIN,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
22,LITT,SAME,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
23,LITT,CEIN,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
24,"ROCK (>1"")",CEIN,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
25,BARE,CEIN,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
26,LITT,FORB,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
27,LITT,FORB,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
28,"ROCK (>1"")",FORB,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
29,BARE,FORB,none,none,none,REMO-PLANT-01,East-West,2024-09-28,POST-FIRE03
1,BARE,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
2,BARE,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
3,BARE,CEPA,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
4,LITT,CEPA,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
5,LITT,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
6,LITT,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
7,BARE,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
8,BARE,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
9,BARE,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
10,"WOOD (>1"")",none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
11,BARE,FORB,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
12,BARE,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
13,BARE,CEPA,GRAMINOID,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
14,BARE,CEPA,GRAMINOID,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
16,BARE,CEPA,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
17,BARE,GRAMINOID,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
18,BARE,CEPA,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
19,LITT,CEPA,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
20,BARE,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
21,CHAR,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
22,CHAR,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
23,BARE,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
24,LITT,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
25,BARE,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
26,BARE,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
27,"ROCK (>1"")",none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
28,ASH,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
29,ASH,none,none,none,none,REMO-PLANT-02,East-West,2024-09-26,POST-FIRE03
1,LITT,ROBR,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
2,LITT,FORB,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
3,LITT,none,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
4,LITT,FORB,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
5,LITT,ROBR,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
6,LITT,none,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
7,"WOOD (>1"")",none,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
8,"WOOD (>1"")",none,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
9,"WOOD (>1"")",none,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
10,"WOOD (>1"")",none,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
11,"WOOD (>1"")",none,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
12,LITT,RUPA,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
13,LITT,RUPA,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
14,LITT,RUPA,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
16,LITT,RUPA,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
17,LITT,RUPA,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
18,LITT,RUPA,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
19,LITT,RUPA,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
20,LITT,RUPA,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
21,LITT,RUPA,FORB,COCO,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
22,LITT,COCO,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
23,"WOOD (>1"")",none,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
24,"WOOD (>1"")",none,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
25,"WOOD (>1"")",RUPA,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
26,LITT,RUPA,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
27,"WOOD (>1"")",RUPA,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
28,LITT,RUPA,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
29,LITT,RUPA,none,none,none,REMO-PLANT-04,East-West,2024-09-27,POST-FIRE03
1,"WOOD (>1"")",FORB,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
2,"WOOD (>1"")",FORB,RIRO,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
3,LITT,FORB,RIRO,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
4,LITT,FORB,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
5,LITT,FORB,CEIN,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
6,LITT,none,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
7,"WOOD (>1"")",none,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
8,BARE,none,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
9,BOLE,none,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
10,LITT,none,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
11,LITT,LUPIN,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
12,LITT,LUPIN,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
13,BARE,LUPIN,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
14,LITT,LUPIN,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
16,"WOOD (>1"")",none,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
17,LITT,SAME,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
18,BARE,none,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
19,LITT,LUPIN,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
20,LITT,LUPIN,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
21,LITT,LUPIN,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
22,LITT,LUPIN,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
23,LITT,LUPIN,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
24,LITT,LUPIN,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
25,LITT,LUPIN,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
26,LITT,LUPIN,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
27,LITT,LUPIN,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
28,LITT,LUPIN,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
29,LITT,LUPIN,none,none,none,REMO-PLANT-05,East-West,2024-09-28,POST-FIRE03
1,LITT,none,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
2,LITT,FORB,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
3,LITT,FORB,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
4,BARE,CEIN,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
5,LITT,CEIN,RIRO,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
6,LITT,CEIN,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
7,BARE,FORB,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
8,LITT,SEGI,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
9,BARE,none,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
10,LITT,CEPA,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
11,LITT,none,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
12,LITT,SAME,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
13,LITT,none,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
14,LITT,none,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
16,BARE,none,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
17,LITT,CEPA,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
18,LITT,CEPA,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
19,LITT,CEPA,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
20,LITT,CEPA,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
21,BOLE,CEPA,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
22,LITT,none,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
23,LITT,none,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
24,LITT,none,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
25,LITT,none,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
26,LITT,none,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
27,BARE,none,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
28,LITT,none,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
29,LITT,none,none,none,none,REMO-PLANT-06,East-West,2024-09-25,POST-FIRE03
1,"ROCK (>1"")",none,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
2,"ROCK (>1"")",FORB,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
3,CHAR,FORB,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
4,CHAR,RULE,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
5,LITT,RULE,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
6,"WOOD (>1"")",none,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
7,"WOOD (>1"")",RULE,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
8,"WOOD (>1"")",RULE,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
9,"WOOD (>1"")",RULE,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
10,CHAR,FORB,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
11,BARE,SEGI,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
12,BARE,none,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
13,LITT,SEGI,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
14,LITT,SEGI,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
16,LITT,CEIN,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
17,BARE,none,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
18,LITT,none,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
19,LITT,SEGI,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
20,LITT,SEGI,FORB,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
21,LITT,none,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
22,LITT,FORB,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
23,LITT,none,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
24,LITT,none,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
25,LITT,FORB,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
26,LITT,FORB,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
27,LITT,none,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
28,LITT,FERN,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
29,LITT,FORB,none,none,none,REMO-PLANT-07,East-West,2024-09-24,POST-FIRE03
1,LITT,none,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
2,LITT,none,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
3,LITT,CEIN,CEPA,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
4,LITT,CEIN,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
5,LITT,none,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
6,LITT,CEIN,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
7,BARE,none,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
8,ASH,none,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
9,ASH,none,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
10,LITT,CEIN,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
11,BARE,CEIN,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
12,LITT,none,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
13,LITT,none,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
14,LITT,none,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
16,LITT,none,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
17,BARE,CEIN,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
18,BARE,CEIN,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
19,BARE,none,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
20,LITT,none,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
21,ASH,CEIN,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
22,LITT,CEIN,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
23,LITT,CEIN,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
24,LITT,SAME,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
25,LITT,SAME,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
26,LITT,none,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
27,BARE,CEIN,SAME,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
28,LITT,SAME,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
29,LITT,SAME,none,none,none,REMO-PLANT-09,East-West,2024-10-26,POST-FIRE03
1,LITT,ROBR,none,none,none,REMO-PLANT-10,East-West,2024-09-25,POST-FIRE03
2,LITT,ROBR,none,none,none,REMO-PLANT-10,East-West,2024-09-25,POST-FIRE03
3,LITT,ROBR,none,none,none,REMO-PLANT-10,East-West,2024-09-25,POST-FIRE03
4,LITT,ROBR,CEIN,none,none,REMO-PLANT-10,East-West,2024-09-25,POST-FIRE03
5,LITT,ROBR,none,none,none,REMO-PLANT-10,East-West,2024-09-25,POST-FIRE03
